region_id,helcom_id,month,year,chla_conc
BHI-032,FIN-004,6,2006,3.9
BHI-032,FIN-004,6,2006,4.1
BHI-032,FIN-003,6,2006,4
BHI-032,FIN-003,6,2006,6
BHI-032,FIN-003,6,2006,32.1
BHI-032,FIN-004,6,2006,6.8
BHI-032,FIN-004,6,2006,6.8
BHI-032,FIN-004,6,2006,9.45
BHI-032,FIN-004,6,2006,9.45
BHI-032,FIN-004,6,2006,11
BHI-040,FIN-007,6,2006,3.05
BHI-040,FIN-007,6,2006,2.8
BHI-042,FIN-010,6,2006,13.9
BHI-042,FIN-010,6,2006,21
BHI-042,FIN-010,6,2006,14
BHI-042,FIN-010,6,2006,19
BHI-042,FIN-011,6,2006,5.6
BHI-042,FIN-011,6,2006,5.6
BHI-041,SWE-022,6,2006,3.5
BHI-041,SWE-022,6,2006,2.4
BHI-041,SWE-022,6,2006,2.3
BHI-041,SWE-022,6,2006,1.2
BHI-041,SWE-022,6,2006,1.2
BHI-041,SWE-022,6,2006,2.9
BHI-041,SWE-022,6,2006,2.9
BHI-041,SWE-022,6,2006,1.5
BHI-008,GER-026,6,2006,39.9
BHI-008,GER-026,6,2006,34.3
BHI-003,DEN-066,6,2006,1.08
BHI-003,GER-023,6,2006,1.08
BHI-008,DEN-066,6,2006,1.08
BHI-008,GER-023,6,2006,1.08
BHI-003,DEN-065,6,2006,1.64
BHI-003,DEN-105,6,2006,0.81
BHI-002,DEN-002,6,2006,1.49
BHI-003,DEN-072,6,2006,4.696666666666666
BHI-005,SWE-005,6,2006,0.7999999999999999
BHI-026,SWE-014,6,2006,1.0466666666666666
BHI-032,FIN-004,6,2006,6.8
BHI-032,FIN-004,6,2006,9.45
BHI-040,FIN-007,6,2006,3.05
BHI-040,FIN-007,6,2006,2.8
BHI-042,FIN-011,6,2006,5.6
BHI-003,DEN-102,6,2006,0.26
BHI-003,DEN-102,6,2006,1.08
BHI-003,DEN-103,6,2006,1.4966666666666666
BHI-003,DEN-102,6,2006,1.3866666666666667
BHI-003,DEN-030,6,2006,4.87
BHI-012,DEN-022,6,2006,1.45
BHI-015,DEN-025,6,2006,0.5
BHI-002,DEN-091,6,2006,1.92
BHI-026,SEA-010,6,2006,1.04
BHI-026,SEA-010,6,2006,1.04
BHI-029,SEA-012,6,2006,1.2366666666666666
BHI-029,SEA-012,6,2006,1.2366666666666666
BHI-032,FIN-004,6,2006,3.3
BHI-032,FIN-004,6,2006,3.4
BHI-032,FIN-004,6,2006,4
BHI-037,SWE-018,6,2006,1.7
BHI-037,SWE-018,6,2006,1.7
BHI-037,SWE-018,6,2006,3.1
BHI-037,SWE-018,6,2006,3.1
BHI-037,SWE-018,6,2006,3.4
BHI-037,SWE-018,6,2006,3.4
BHI-037,SWE-018,6,2006,4
BHI-037,SWE-018,6,2006,4
BHI-041,SEA-017,6,2006,2.5
BHI-041,SEA-017,6,2006,3.2
BHI-003,DEN-103,6,2006,1.4966666666666666
BHI-002,SEA-001,6,2006,0.7
BHI-026,SEA-010,6,2006,1.04
BHI-029,SEA-012,6,2006,1.2366666666666666
BHI-029,SWE-011,6,2006,1.9
BHI-042,FIN-011,6,2006,3.75
BHI-042,FIN-011,6,2006,3.75
BHI-012,DEN-019,6,2006,0.45666666666666667
BHI-003,DEN-102,6,2006,0.7
BHI-003,DEN-052,6,2006,6.7
BHI-003,DEN-052,6,2006,6.7
BHI-003,DEN-105,6,2006,1.915
BHI-002,DEN-002,6,2006,1.76
BHI-002,DEN-002,6,2006,1.76
BHI-003,DEN-072,6,2006,2.06
BHI-003,DEN-072,6,2006,2.2266666666666666
BHI-002,DEN-008,6,2006,0.765
BHI-026,SWE-007,6,2006,3.7
BHI-026,SWE-007,6,2006,3.7
BHI-026,SWE-007,6,2006,0.4
BHI-026,SWE-007,6,2006,0.4
BHI-026,SWE-007,6,2006,0.6
BHI-026,SWE-007,6,2006,0.6
BHI-026,SWE-007,6,2006,0.4
BHI-026,SWE-007,6,2006,0.4
BHI-026,SWE-007,6,2006,0.4
BHI-026,SWE-007,6,2006,1.3
BHI-026,SWE-007,6,2006,1.3
BHI-026,SWE-007,6,2006,2
BHI-026,SWE-007,6,2006,1.6
BHI-026,SWE-007,6,2006,1.6
BHI-026,SWE-012,6,2006,2.4
BHI-026,SWE-012,6,2006,2.4
BHI-026,SWE-012,6,2006,0.7
BHI-026,SWE-012,6,2006,0.7
BHI-026,SWE-012,6,2006,1.7
BHI-026,SWE-012,6,2006,1.7
BHI-026,SWE-012,6,2006,1.8
BHI-026,SWE-012,6,2006,1.8
BHI-026,SWE-012,6,2006,1
BHI-026,SWE-012,6,2006,1
BHI-032,FIN-002,6,2006,1.9
BHI-032,FIN-002,6,2006,2.1
BHI-032,FIN-003,6,2006,4.6
BHI-032,FIN-003,6,2006,3.5
BHI-032,FIN-003,6,2006,3.8
BHI-032,FIN-003,6,2006,4.2
BHI-032,FIN-004,6,2006,3
BHI-032,FIN-004,6,2006,3
BHI-032,FIN-003,6,2006,3.3
BHI-032,FIN-003,6,2006,3.8
BHI-032,FIN-003,6,2006,4.4
BHI-032,FIN-003,6,2006,7
BHI-032,FIN-003,6,2006,7.3
BHI-032,FIN-003,6,2006,7.3
BHI-032,FIN-003,6,2006,7.5
BHI-032,FIN-003,6,2006,12
BHI-032,FIN-003,6,2006,7.1
BHI-032,FIN-003,6,2006,9
BHI-032,FIN-004,6,2006,3.5
BHI-032,FIN-003,6,2006,3.6
BHI-042,FIN-011,6,2006,8.4
BHI-042,FIN-011,6,2006,4.1
BHI-041,SWE-022,6,2006,1.1
BHI-041,SWE-022,6,2006,1.1
BHI-041,SWE-022,6,2006,3.5
BHI-041,SWE-022,6,2006,3.5
BHI-041,SWE-022,6,2006,1
BHI-041,SWE-022,6,2006,1
BHI-041,SWE-022,6,2006,1.4
BHI-041,SWE-022,6,2006,1.4
BHI-041,SWE-022,6,2006,1.6
BHI-041,SWE-022,6,2006,1.6
BHI-041,SWE-022,6,2006,1.4
BHI-041,SWE-022,6,2006,1.4
BHI-041,SWE-022,6,2006,2.2
BHI-041,SWE-022,6,2006,2.2
BHI-041,SWE-022,6,2006,1.5
BHI-041,SWE-022,6,2006,1.5
BHI-042,FIN-011,6,2006,3.75
BHI-042,FIN-011,6,2006,3.5
BHI-041,SWE-022,6,2006,2.3
BHI-041,SWE-022,6,2006,2.8
BHI-042,FIN-010,6,2006,2.8
BHI-042,FIN-010,6,2006,3.2
BHI-042,FIN-010,6,2006,3.2
BHI-042,FIN-010,6,2006,4.9
BHI-003,DEN-052,6,2006,6.7
BHI-003,DEN-105,6,2006,1.915
BHI-002,DEN-002,6,2006,1.76
BHI-003,DEN-072,6,2006,2.2266666666666666
BHI-026,SWE-007,6,2006,3.7
BHI-026,SWE-007,6,2006,0.4
BHI-026,SWE-007,6,2006,0.6
BHI-026,SWE-007,6,2006,0.4
BHI-026,SWE-007,6,2006,1.3
BHI-026,SWE-007,6,2006,2
BHI-026,SWE-012,6,2006,2.4
BHI-026,SWE-012,6,2006,0.7
BHI-026,SWE-012,6,2006,1.7
BHI-026,SWE-012,6,2006,1.8
BHI-026,SWE-012,6,2006,1
BHI-032,FIN-002,6,2006,1.9
BHI-032,FIN-002,6,2006,2.1
BHI-032,FIN-004,6,2006,3
BHI-032,FIN-004,6,2006,3.5
BHI-042,FIN-011,6,2006,4.1
BHI-013,SEA-006,6,2006,0.7666666666666666
BHI-003,DEN-030,6,2006,6.07
BHI-012,SEA-006,6,2006,0.7
BHI-012,SEA-006,6,2006,0.6666666666666666
BHI-003,DEN-049,6,2006,1.19
BHI-003,SEA-002,6,2006,1.4033333333333333
BHI-003,DEN-105,6,2006,1.2266666666666666
BHI-005,SWE-005,6,2006,0.43333333333333335
BHI-005,SWE-005,6,2006,0.43333333333333335
BHI-014,SWE-006,6,2006,0.1
BHI-014,SWE-006,6,2006,0.1
BHI-002,SEA-001,6,2006,1.412
BHI-014,SWE-008,6,2006,0.4
BHI-014,SWE-008,6,2006,0.4
BHI-014,SWE-007,6,2006,1
BHI-014,SWE-007,6,2006,1
BHI-014,SWE-007,6,2006,1
BHI-026,SWE-008,6,2006,0.4
BHI-026,SWE-008,6,2006,0.4
BHI-001,SEA-001,6,2006,0.7666666666666666
BHI-001,SEA-001,6,2006,0.7666666666666666
BHI-026,SWE-008,6,2006,0.8
BHI-026,SWE-008,6,2006,0.8
BHI-026,SWE-007,6,2006,2
BHI-026,SWE-007,6,2006,2
BHI-026,SWE-007,6,2006,1.9
BHI-026,SWE-007,6,2006,1.9
BHI-026,SWE-007,6,2006,1.9
BHI-026,SWE-008,6,2006,0.5
BHI-026,SWE-008,6,2006,0.5
BHI-026,SWE-008,6,2006,0.6
BHI-026,SWE-008,6,2006,0.6
BHI-026,SWE-008,6,2006,0.6
BHI-026,SWE-007,6,2006,1.5
BHI-026,SWE-007,6,2006,1.5
BHI-026,SWE-007,6,2006,1.5
BHI-002,SEA-001,6,2006,0.5
BHI-002,SEA-001,6,2006,0.5
BHI-001,SEA-001,6,2006,0.7
BHI-001,SEA-001,6,2006,0.7
BHI-029,SWE-011,6,2006,1.5
BHI-029,SWE-011,6,2006,1.8
BHI-029,SWE-024,6,2006,13
BHI-029,SWE-011,6,2006,2.6
BHI-029,SWE-011,6,2006,2.6
BHI-032,FIN-002,6,2006,2.6
BHI-032,FIN-002,6,2006,2.7
BHI-032,SEA-013,6,2006,2.9
BHI-032,FIN-002,6,2006,2.9
BHI-032,FIN-001,6,2006,3.3
BHI-032,FIN-001,6,2006,4.4
BHI-032,FIN-001,6,2006,5.1
BHI-032,FIN-001,6,2006,5.6
BHI-032,FIN-001,6,2006,5.5
BHI-032,FIN-001,6,2006,5
BHI-032,FIN-001,6,2006,8.3
BHI-032,FIN-001,6,2006,19
BHI-032,FIN-001,6,2006,4
BHI-032,FIN-001,6,2006,3.5
BHI-040,FIN-006,6,2006,3.9
BHI-040,FIN-007,6,2006,4.2
BHI-040,FIN-006,6,2006,5.3
BHI-040,FIN-006,6,2006,5.2
BHI-040,FIN-007,6,2006,16
BHI-040,FIN-007,6,2006,5.5
BHI-040,FIN-007,6,2006,7.6
BHI-040,FIN-007,6,2006,3.1
BHI-040,FIN-007,6,2006,3.3
BHI-003,SEA-002,6,2006,1.4033333333333333
BHI-005,SWE-005,6,2006,0.43333333333333335
BHI-002,SEA-001,6,2006,1.412
BHI-026,SWE-008,6,2006,0.4
BHI-001,SEA-001,6,2006,0.7666666666666666
BHI-026,SWE-008,6,2006,0.8
BHI-026,SWE-007,6,2006,2
BHI-026,SWE-007,6,2006,1.9
BHI-026,SWE-008,6,2006,0.5
BHI-026,SWE-008,6,2006,0.6
BHI-026,SWE-007,6,2006,1.5
BHI-002,SEA-001,6,2006,0.5
BHI-001,SEA-001,6,2006,0.7
BHI-015,SEA-007,6,2006,0.6
BHI-015,SEA-007,6,2006,0.6
BHI-015,SEA-007,6,2006,0.7
BHI-015,SEA-007,6,2006,0.7
BHI-011,SWE-006,6,2006,0.5
BHI-011,SWE-006,6,2006,0.5
BHI-011,SWE-006,6,2006,0.5
BHI-005,SWE-005,6,2006,0.44999999999999996
BHI-005,SWE-005,6,2006,0.44999999999999996
BHI-005,SWE-005,6,2006,0.44999999999999996
BHI-005,SWE-005,6,2006,0.3
BHI-005,SWE-005,6,2006,0.3
BHI-005,SWE-005,6,2006,0.3
BHI-005,SWE-005,6,2006,0.3
BHI-005,SWE-005,6,2006,0.3
BHI-021,SEA-009,6,2006,0.7333333333333334
BHI-001,SWE-004,6,2006,0.7
BHI-001,SWE-004,6,2006,0.7
BHI-001,SWE-004,6,2006,0.7
BHI-024,SEA-009,6,2006,0.9666666666666667
BHI-024,SEA-009,6,2006,0.9666666666666667
BHI-029,SWE-024,6,2006,11
BHI-029,SWE-024,6,2006,10
BHI-029,SWE-024,6,2006,14.05
BHI-029,SWE-024,6,2006,15
BHI-029,SWE-024,6,2006,13
BHI-029,SWE-024,6,2006,11
BHI-029,SWE-024,6,2006,14
BHI-029,SWE-011,6,2006,5.5
BHI-029,SWE-011,6,2006,1.8
BHI-032,FIN-001,6,2006,2.5
BHI-032,FIN-001,6,2006,2.5
BHI-032,FIN-002,6,2006,2.4
BHI-032,FIN-002,6,2006,2.4
BHI-032,FIN-001,6,2006,2.5
BHI-032,FIN-003,6,2006,2.5
BHI-032,FIN-003,6,2006,9.5
BHI-005,SWE-005,6,2006,0.44999999999999996
BHI-005,SWE-005,6,2006,0.3
BHI-005,SWE-005,6,2006,0.3
BHI-021,SEA-009,6,2006,0.7333333333333334
BHI-001,SWE-004,6,2006,0.7
BHI-024,SEA-009,6,2006,0.9666666666666667
BHI-032,FIN-001,6,2006,2.5
BHI-032,FIN-002,6,2006,2.4
BHI-026,SEA-010,6,2006,0.7
BHI-026,SEA-010,6,2006,0.7
BHI-024,SEA-009,6,2006,1
BHI-024,SEA-009,6,2006,0.95
BHI-026,SEA-010,6,2006,1
BHI-026,SEA-010,6,2006,1
BHI-020,SEA-009,6,2006,1.2000000000000002
BHI-020,SEA-009,6,2006,1.2000000000000002
BHI-029,SWE-024,6,2006,15
BHI-032,FIN-002,6,2006,3.2
BHI-032,FIN-001,6,2006,3.3
BHI-037,SWE-016,6,2006,3.8
BHI-037,SWE-016,6,2006,3.8
BHI-037,SWE-016,6,2006,14.5
BHI-037,SWE-016,6,2006,14.5
BHI-037,SWE-017,6,2006,11.7
BHI-037,SWE-017,6,2006,11.7
BHI-037,SWE-016,6,2006,2.3
BHI-037,SWE-016,6,2006,2.3
BHI-037,SWE-016,6,2006,2
BHI-037,SWE-016,6,2006,2
BHI-037,SWE-016,6,2006,1.5
BHI-037,SWE-016,6,2006,1.5
BHI-037,SWE-016,6,2006,1.6
BHI-037,SWE-016,6,2006,1.6
BHI-037,SWE-016,6,2006,1.7
BHI-037,SWE-016,6,2006,1.7
BHI-037,SWE-016,6,2006,6.5
BHI-037,SWE-016,6,2006,6.5
BHI-037,SWE-016,6,2006,3.8
BHI-037,SWE-016,6,2006,3.8
BHI-037,SWE-016,6,2006,1.8
BHI-037,SWE-016,6,2006,1.8
BHI-037,SWE-016,6,2006,3.1
BHI-037,SWE-016,6,2006,2.4
BHI-037,SWE-016,6,2006,2.4
BHI-040,FIN-007,6,2006,2.7
BHI-040,FIN-007,6,2006,5.300000000000001
BHI-042,FIN-011,6,2006,2.8
BHI-042,FIN-011,6,2006,5.2
BHI-042,FIN-011,6,2006,3.5
BHI-042,FIN-011,6,2006,5.1
BHI-042,FIN-011,6,2006,4.1
BHI-042,FIN-011,6,2006,5.1
BHI-042,FIN-010,6,2006,5.1
BHI-042,FIN-010,6,2006,6.5
BHI-042,FIN-010,6,2006,6.8
BHI-042,FIN-010,6,2006,7.1
BHI-042,FIN-010,6,2006,7.7
BHI-042,FIN-010,6,2006,6.5
BHI-042,FIN-011,6,2006,3.8
BHI-042,FIN-010,6,2006,7.5
BHI-026,SEA-010,6,2006,0.7
BHI-024,SEA-009,6,2006,1
BHI-026,SEA-010,6,2006,1
BHI-020,SEA-009,6,2006,1.2000000000000002
BHI-040,FIN-007,6,2006,2.7
BHI-040,FIN-007,6,2006,5.300000000000001
BHI-014,SEA-007,6,2006,0.75
BHI-014,SEA-007,6,2006,0.75
BHI-001,SEA-001,6,2006,0.7666666666666666
BHI-001,SEA-001,6,2006,0.8999999999999999
BHI-039,SWE-020,6,2006,2.4
BHI-001,SEA-001,6,2006,0.8999999999999999
BHI-012,DEN-019,6,2006,0.66
BHI-015,SEA-007,6,2006,1.15
BHI-034,EST-001,6,2006,0.76
BHI-032,FIN-004,6,2006,0.9
BHI-032,FIN-004,6,2006,1.9
BHI-032,FIN-004,6,2006,1
BHI-032,FIN-004,6,2006,1
BHI-032,FIN-004,6,2006,2.35
BHI-032,FIN-004,6,2006,2.35
BHI-032,FIN-004,6,2006,2.6
BHI-032,FIN-004,6,2006,2.6
BHI-032,FIN-004,6,2006,3.3
BHI-032,FIN-003,6,2006,2.8
BHI-032,FIN-003,6,2006,15
BHI-032,FIN-003,6,2006,7.4
BHI-032,FIN-003,6,2006,6.8
BHI-032,FIN-003,6,2006,9.3
BHI-032,FIN-003,6,2006,10
BHI-032,FIN-003,6,2006,3.2
BHI-032,FIN-003,6,2006,6.4
BHI-032,FIN-003,6,2006,4.2
BHI-037,SWE-018,6,2006,1.75
BHI-037,SWE-018,6,2006,1.75
BHI-037,SWE-018,6,2006,2.25
BHI-037,SWE-018,6,2006,2.25
BHI-037,SWE-018,6,2006,2.6500000000000004
BHI-037,SWE-018,6,2006,2.6500000000000004
BHI-037,SWE-018,6,2006,2.3499999999999996
BHI-037,SWE-018,6,2006,2.3499999999999996
BHI-037,SWE-018,6,2006,1.2
BHI-037,SWE-018,6,2006,1.2
BHI-037,SWE-018,6,2006,1.7000000000000002
BHI-037,SWE-018,6,2006,1.7000000000000002
BHI-037,SWE-018,6,2006,1.55
BHI-037,SWE-018,6,2006,1.55
BHI-042,FIN-010,6,2006,9.2
BHI-042,FIN-010,6,2006,7.5
BHI-042,FIN-010,6,2006,8.6
BHI-042,FIN-010,6,2006,9.6
BHI-042,FIN-010,6,2006,11
BHI-042,FIN-010,6,2006,9.6
BHI-042,FIN-011,6,2006,9.3
BHI-042,FIN-010,6,2006,9.5
BHI-042,FIN-010,6,2006,10
BHI-042,FIN-011,6,2006,9.9
BHI-042,FIN-011,6,2006,10
BHI-042,FIN-010,6,2006,12
BHI-042,FIN-011,6,2006,11
BHI-003,DEN-084,6,2006,1.5
BHI-034,EST-001,6,2006,0.77
BHI-034,EST-001,6,2006,0.76
BHI-034,EST-001,6,2006,0.9666666666666667
BHI-032,FIN-004,6,2006,1
BHI-032,FIN-004,6,2006,2.35
BHI-032,FIN-004,6,2006,2.6
BHI-003,DEN-102,6,2006,1.85
BHI-003,DEN-051,6,2006,1.78
BHI-003,DEN-053,6,2006,5.85
BHI-003,DEN-047,6,2006,9.06
BHI-003,DEN-052,6,2006,5.77
BHI-003,SEA-002,6,2006,1.36
BHI-026,SWE-014,6,2006,2.453333333333333
BHI-026,SWE-014,6,2006,2.453333333333333
BHI-034,EST-005,6,2006,0.655
BHI-032,FIN-003,6,2006,2.6
BHI-032,FIN-003,6,2006,4.1
BHI-032,FIN-003,6,2006,2.5
BHI-032,FIN-003,6,2006,3.3
BHI-032,FIN-003,6,2006,3.9
BHI-032,FIN-003,6,2006,2.4
BHI-032,FIN-004,6,2006,2.45
BHI-032,FIN-003,6,2006,2.3
BHI-032,FIN-003,6,2006,4.5
BHI-032,FIN-003,6,2006,2.7
BHI-032,FIN-003,6,2006,2.9
BHI-032,FIN-003,6,2006,3.7
BHI-032,FIN-003,6,2006,3.2
BHI-032,FIN-003,6,2006,5.5
BHI-032,FIN-003,6,2006,7.4
BHI-032,FIN-003,6,2006,5.9
BHI-040,FIN-007,6,2006,5.9
BHI-003,DEN-052,6,2006,5.77
BHI-003,SEA-002,6,2006,1.36
BHI-002,SEA-001,6,2006,1.2
BHI-026,SWE-014,6,2006,2.453333333333333
BHI-034,EST-005,6,2006,0.655
BHI-034,EST-005,6,2006,0.7566666666666667
BHI-034,EST-005,6,2006,1.2633333333333334
BHI-032,FIN-004,6,2006,2.45
BHI-012,DEN-093,6,2006,0.63
BHI-012,DEN-093,6,2006,0.735
BHI-003,DEN-105,6,2006,0.82
BHI-012,DEN-093,6,2006,0.67
BHI-003,SEA-002,6,2006,2.2350000000000003
BHI-003,DEN-105,6,2006,1.2466666666666668
BHI-006,SEA-003,6,2006,0.7
BHI-005,SWE-005,6,2006,0.8033333333333333
BHI-026,SEA-010,6,2006,1.9633333333333334
BHI-026,SEA-010,6,2006,1.9633333333333334
BHI-029,SWE-011,6,2006,1.3
BHI-032,FIN-002,6,2006,3
BHI-032,FIN-001,6,2006,7
BHI-032,FIN-001,6,2006,5.8
BHI-032,FIN-001,6,2006,8.9
BHI-032,FIN-001,6,2006,12
BHI-032,FIN-001,6,2006,15
BHI-032,FIN-001,6,2006,11
BHI-032,FIN-001,6,2006,4.8
BHI-032,FIN-004,6,2006,2.1
BHI-032,FIN-004,6,2006,2.2
BHI-032,FIN-003,6,2006,9.3
BHI-032,FIN-004,6,2006,1.8
BHI-032,FIN-003,6,2006,6.3
BHI-032,FIN-003,6,2006,2.4
BHI-040,FIN-007,6,2006,1.6
BHI-040,FIN-007,6,2006,3.55
BHI-005,SWE-005,6,2006,0.8033333333333333
BHI-026,SEA-010,6,2006,1.9633333333333334
BHI-040,FIN-007,6,2006,1.6
BHI-040,FIN-007,6,2006,3.55
BHI-008,GER-031,6,2006,1.5
BHI-003,DEN-102,6,2006,0.76
BHI-003,DEN-102,6,2006,2.29
BHI-003,DEN-103,6,2006,2.3033333333333332
BHI-003,DEN-102,6,2006,2.52
BHI-003,DEN-030,6,2006,21
BHI-012,DEN-022,6,2006,6.08
BHI-003,DEN-105,6,2006,0.81
BHI-002,DEN-002,6,2006,4.72
BHI-002,DEN-002,6,2006,4.72
BHI-003,DEN-072,6,2006,5.89
BHI-003,DEN-072,6,2006,15.1
BHI-008,GER-031,6,2006,1.5
BHI-003,DEN-103,6,2006,2.4633333333333334
BHI-003,DEN-105,6,2006,0.81
BHI-002,DEN-002,6,2006,4.72
BHI-003,DEN-072,6,2006,15.1
BHI-029,SWE-011,6,2006,1.9
BHI-042,FIN-011,6,2006,3.45
BHI-042,FIN-011,6,2006,3.45
BHI-042,FIN-011,6,2006,3.45
BHI-008,SEA-004,6,2006,1.09
BHI-003,DEN-102,6,2006,2.47
BHI-012,DEN-022,6,2006,4.41
BHI-003,DEN-053,6,2006,4.56
BHI-003,DEN-052,6,2006,3.675
BHI-003,DEN-052,6,2006,3.675
BHI-012,DEN-093,6,2006,0.79
BHI-012,DEN-093,6,2006,0.95
BHI-003,DEN-105,6,2006,0.345
BHI-003,DEN-012,6,2006,2.61
BHI-003,DEN-012,6,2006,1.45
BHI-003,DEN-011,6,2006,1.45
BHI-003,DEN-072,6,2006,4.3
BHI-003,DEN-072,6,2006,6.94
BHI-032,FIN-004,6,2006,2.85
BHI-032,FIN-004,6,2006,2.85
BHI-032,FIN-003,6,2006,2.8
BHI-032,FIN-003,6,2006,4.4
BHI-037,SEA-015,6,2006,1.9
BHI-042,FIN-011,6,2006,6.1
BHI-042,FIN-011,6,2006,4.6
BHI-042,FIN-010,6,2006,13
BHI-042,FIN-010,6,2006,5.6
BHI-042,FIN-010,6,2006,4.9
BHI-042,FIN-010,6,2006,3.9
BHI-042,FIN-010,6,2006,9
BHI-042,FIN-010,6,2006,2.5
BHI-042,FIN-010,6,2006,4.2
BHI-042,FIN-010,6,2006,3.3
BHI-042,FIN-011,6,2006,2.7
BHI-042,FIN-010,6,2006,2.3
BHI-042,FIN-010,6,2006,7.5
BHI-042,FIN-010,6,2006,4.2
BHI-042,FIN-011,6,2006,2.9
BHI-042,FIN-011,6,2006,2.5
BHI-042,FIN-011,6,2006,2.3
BHI-008,SEA-004,6,2006,1.09
BHI-003,DEN-052,6,2006,3.675
BHI-003,DEN-105,6,2006,0.345
BHI-003,DEN-072,6,2006,6.94
BHI-032,FIN-004,6,2006,3.7
BHI-042,FIN-010,6,2006,2.5
BHI-042,FIN-011,6,2006,2.9
BHI-042,FIN-011,6,2006,2.3
BHI-010,SEA-005,6,2006,0.81
BHI-010,SEA-005,6,2006,1.26
BHI-003,SEA-002,6,2006,1.98
BHI-003,DEN-105,6,2006,1.6349999999999998
BHI-006,SEA-003,6,2006,1.11
BHI-005,SWE-005,6,2006,1.28
BHI-002,SEA-001,6,2006,1.9
BHI-032,FIN-001,6,2006,4
BHI-032,FIN-001,6,2006,4
BHI-032,FIN-002,6,2006,4.3
BHI-032,FIN-002,6,2006,4.3
BHI-032,FIN-001,6,2006,3.2
BHI-032,FIN-002,6,2006,3.9
BHI-032,FIN-001,6,2006,3.5
BHI-032,FIN-002,6,2006,7.4
BHI-032,FIN-002,6,2006,8.5
BHI-032,FIN-002,6,2006,12
BHI-032,FIN-001,6,2006,13
BHI-032,FIN-001,6,2006,6.1
BHI-032,FIN-001,6,2006,18
BHI-032,FIN-001,6,2006,8
BHI-032,FIN-001,6,2006,24
BHI-032,FIN-001,6,2006,11
BHI-032,FIN-001,6,2006,24
BHI-032,FIN-001,6,2006,26
BHI-032,FIN-001,6,2006,8.8
BHI-032,FIN-001,6,2006,6.9
BHI-032,FIN-003,6,2006,14.5
BHI-032,FIN-003,6,2006,34.5
BHI-032,FIN-003,6,2006,24.1
BHI-037,SEA-015,6,2006,1.3
BHI-037,SWE-018,6,2006,3.55
BHI-037,SWE-018,6,2006,3.55
BHI-039,SWE-020,6,2006,3
BHI-042,FIN-010,6,2006,9.4
BHI-042,FIN-010,6,2006,4.2
BHI-042,FIN-011,6,2006,5.2
BHI-042,FIN-010,6,2006,11
BHI-042,FIN-010,6,2006,4.3
BHI-010,SEA-005,6,2006,0.81
BHI-010,SEA-005,6,2006,1.26
BHI-003,SEA-002,6,2006,1.98
BHI-005,SWE-005,6,2006,1.28
BHI-002,SEA-001,6,2006,1.9
BHI-032,FIN-001,6,2006,4
BHI-032,FIN-002,6,2006,4.3
BHI-012,DEN-019,6,2006,1.0633333333333335
BHI-003,DEN-030,6,2006,3.24
BHI-003,DEN-049,6,2006,4.77
BHI-002,DEN-002,6,2006,3.8233333333333333
BHI-002,DEN-002,6,2006,3.8233333333333333
BHI-002,DEN-008,6,2006,2.145
BHI-029,SWE-024,6,2006,9.3
BHI-032,FIN-003,6,2006,3
BHI-032,FIN-004,6,2006,2.9
BHI-032,FIN-004,6,2006,2.9
BHI-042,FIN-011,6,2006,3.4
BHI-041,SEA-017,6,2006,3.4
BHI-041,SEA-017,6,2006,3.8
BHI-042,FIN-011,6,2006,6.8
BHI-042,FIN-011,6,2006,6.8
BHI-002,DEN-002,6,2006,3.8233333333333333
BHI-032,FIN-004,6,2006,2.9
BHI-042,FIN-011,6,2006,6.8
BHI-003,DEN-015,6,2006,0.73
BHI-035,SWE-017,6,2006,1.5566666666666666
BHI-042,FIN-010,6,2006,8.5
BHI-042,FIN-011,6,2006,4.8
BHI-029,SWE-011,7,2006,1.1
BHI-008,GER-031,7,2006,3.01
BHI-008,GER-029,7,2006,2.18
BHI-008,GER-029,7,2006,1.08
BHI-012,DEN-019,7,2006,1.02
BHI-003,DEN-102,7,2006,1.31
BHI-003,DEN-051,7,2006,1.835
BHI-003,DEN-053,7,2006,8.13
BHI-003,DEN-047,7,2006,8.2
BHI-003,DEN-052,7,2006,5.76
BHI-003,SEA-002,7,2006,1.6366666666666667
BHI-001,SWE-004,7,2006,0.5
BHI-001,SWE-003,7,2006,0.4
BHI-001,SWE-003,7,2006,0.4
BHI-001,SWE-003,7,2006,0.44999999999999996
BHI-001,SWE-003,7,2006,0.44999999999999996
BHI-001,SWE-001,7,2006,0.5
BHI-001,SWE-001,7,2006,0.5
BHI-001,SWE-001,7,2006,2.1666666666666665
BHI-001,SWE-001,7,2006,2.1666666666666665
BHI-032,FIN-002,7,2006,1.3
BHI-032,FIN-003,7,2006,2
BHI-032,FIN-003,7,2006,2
BHI-032,FIN-003,7,2006,2
BHI-032,FIN-003,7,2006,2
BHI-032,FIN-003,7,2006,5
BHI-032,FIN-003,7,2006,4
BHI-032,FIN-003,7,2006,4
BHI-032,FIN-003,7,2006,4
BHI-032,FIN-003,7,2006,5
BHI-032,FIN-003,7,2006,7
BHI-032,FIN-003,7,2006,6
BHI-032,FIN-003,7,2006,3.4
BHI-032,FIN-003,7,2006,4
BHI-032,FIN-003,7,2006,5.2
BHI-032,FIN-003,7,2006,5.9
BHI-032,FIN-003,7,2006,5.4
BHI-032,FIN-003,7,2006,6.6
BHI-032,FIN-003,7,2006,6.1
BHI-032,FIN-003,7,2006,6.4
