region_id,sector,year,annual_growth_rate
BHI-025,coastal_tourism,2013,-6.531531531531531
BHI-034,coastal_tourism,2013,-6.531531531531531
BHI-028,coastal_tourism,2013,-6.531531531531531
BHI-031,coastal_tourism,2013,-6.531531531531531
BHI-025,marine_living_resources,2014,-4.166666666666666
BHI-034,marine_living_resources,2014,-4.166666666666666
BHI-028,marine_living_resources,2014,-4.166666666666666
BHI-031,marine_living_resources,2014,-4.166666666666666
BHI-025,marine_nonliving_resources,2014,NA
BHI-034,marine_nonliving_resources,2014,NA
BHI-028,marine_nonliving_resources,2014,NA
BHI-031,marine_nonliving_resources,2014,NA
BHI-025,marine_renewable_energy,2014,NA
BHI-034,marine_renewable_energy,2014,NA
BHI-028,marine_renewable_energy,2014,NA
BHI-031,marine_renewable_energy,2014,NA
BHI-025,port_activities,2014,0.3205128205128205
BHI-034,port_activities,2014,0.3205128205128205
BHI-028,port_activities,2014,0.3205128205128205
BHI-031,port_activities,2014,0.3205128205128205
BHI-025,shipbuilding_and_repair,2014,24.137931034482758
BHI-034,shipbuilding_and_repair,2014,24.137931034482758
BHI-028,shipbuilding_and_repair,2014,24.137931034482758
BHI-031,shipbuilding_and_repair,2014,24.137931034482758
BHI-025,maritime_transport,2014,13.750000000000002
BHI-034,maritime_transport,2014,13.750000000000002
BHI-028,maritime_transport,2014,13.750000000000002
BHI-031,maritime_transport,2014,13.750000000000002
BHI-025,coastal_tourism,2014,-7.46987951807229
BHI-034,coastal_tourism,2014,-7.46987951807229
BHI-028,coastal_tourism,2014,-7.46987951807229
BHI-031,coastal_tourism,2014,-7.46987951807229
BHI-025,marine_living_resources,2015,4.3478260869565215
BHI-034,marine_living_resources,2015,4.3478260869565215
BHI-028,marine_living_resources,2015,4.3478260869565215
BHI-031,marine_living_resources,2015,4.3478260869565215
BHI-025,marine_nonliving_resources,2015,NA
BHI-034,marine_nonliving_resources,2015,NA
BHI-028,marine_nonliving_resources,2015,NA
BHI-031,marine_nonliving_resources,2015,NA
BHI-025,marine_renewable_energy,2015,NA
BHI-034,marine_renewable_energy,2015,NA
BHI-028,marine_renewable_energy,2015,NA
BHI-031,marine_renewable_energy,2015,NA
BHI-025,port_activities,2015,-13.099041533546327
BHI-034,port_activities,2015,-13.099041533546327
BHI-028,port_activities,2015,-13.099041533546327
BHI-031,port_activities,2015,-13.099041533546327
BHI-025,shipbuilding_and_repair,2015,1.3888888888888888
BHI-034,shipbuilding_and_repair,2015,1.3888888888888888
BHI-028,shipbuilding_and_repair,2015,1.3888888888888888
BHI-031,shipbuilding_and_repair,2015,1.3888888888888888
BHI-025,maritime_transport,2015,34.065934065934066
BHI-034,maritime_transport,2015,34.065934065934066
BHI-028,maritime_transport,2015,34.065934065934066
BHI-031,maritime_transport,2015,34.065934065934066
BHI-025,coastal_tourism,2015,4.6875
BHI-034,coastal_tourism,2015,4.6875
BHI-028,coastal_tourism,2015,4.6875
BHI-031,coastal_tourism,2015,4.6875
BHI-025,marine_living_resources,2016,-2.083333333333333
BHI-034,marine_living_resources,2016,-2.083333333333333
BHI-028,marine_living_resources,2016,-2.083333333333333
BHI-031,marine_living_resources,2016,-2.083333333333333
BHI-025,marine_nonliving_resources,2016,NA
BHI-034,marine_nonliving_resources,2016,NA
BHI-028,marine_nonliving_resources,2016,NA
BHI-031,marine_nonliving_resources,2016,NA
BHI-025,marine_renewable_energy,2016,NA
BHI-034,marine_renewable_energy,2016,NA
BHI-028,marine_renewable_energy,2016,NA
BHI-031,marine_renewable_energy,2016,NA
BHI-025,port_activities,2016,-6.25
BHI-034,port_activities,2016,-6.25
BHI-028,port_activities,2016,-6.25
BHI-031,port_activities,2016,-6.25
BHI-025,shipbuilding_and_repair,2016,-6.8493150684931505
BHI-034,shipbuilding_and_repair,2016,-6.8493150684931505
BHI-028,shipbuilding_and_repair,2016,-6.8493150684931505
BHI-031,shipbuilding_and_repair,2016,-6.8493150684931505
BHI-025,maritime_transport,2016,-15.573770491803279
BHI-034,maritime_transport,2016,-15.573770491803279
BHI-028,maritime_transport,2016,-15.573770491803279
BHI-031,maritime_transport,2016,-15.573770491803279
BHI-025,coastal_tourism,2016,10.44776119402985
BHI-034,coastal_tourism,2016,10.44776119402985
BHI-028,coastal_tourism,2016,10.44776119402985
BHI-031,coastal_tourism,2016,10.44776119402985
BHI-025,marine_living_resources,2017,0
BHI-034,marine_living_resources,2017,0
BHI-028,marine_living_resources,2017,0
BHI-031,marine_living_resources,2017,0
BHI-025,marine_nonliving_resources,2017,NA
BHI-034,marine_nonliving_resources,2017,NA
BHI-028,marine_nonliving_resources,2017,NA
BHI-031,marine_nonliving_resources,2017,NA
BHI-025,marine_renewable_energy,2017,NA
BHI-034,marine_renewable_energy,2017,NA
BHI-028,marine_renewable_energy,2017,NA
BHI-031,marine_renewable_energy,2017,NA
BHI-025,port_activities,2017,-9.019607843137255
BHI-034,port_activities,2017,-9.019607843137255
BHI-028,port_activities,2017,-9.019607843137255
BHI-031,port_activities,2017,-9.019607843137255
BHI-025,shipbuilding_and_repair,2017,20.588235294117645
BHI-034,shipbuilding_and_repair,2017,20.588235294117645
BHI-028,shipbuilding_and_repair,2017,20.588235294117645
BHI-031,shipbuilding_and_repair,2017,20.588235294117645
BHI-025,maritime_transport,2017,12.62135922330097
BHI-034,maritime_transport,2017,12.62135922330097
BHI-028,maritime_transport,2017,12.62135922330097
BHI-031,maritime_transport,2017,12.62135922330097
BHI-025,coastal_tourism,2017,1.5765765765765765
BHI-034,coastal_tourism,2017,1.5765765765765765
BHI-028,coastal_tourism,2017,1.5765765765765765
BHI-031,coastal_tourism,2017,1.5765765765765765
BHI-025,marine_living_resources,2018,2.127659574468085
BHI-034,marine_living_resources,2018,2.127659574468085
BHI-028,marine_living_resources,2018,2.127659574468085
BHI-031,marine_living_resources,2018,2.127659574468085
BHI-025,marine_nonliving_resources,2018,NA
BHI-034,marine_nonliving_resources,2018,NA
BHI-028,marine_nonliving_resources,2018,NA
BHI-031,marine_nonliving_resources,2018,NA
BHI-025,marine_renewable_energy,2018,NA
BHI-034,marine_renewable_energy,2018,NA
BHI-028,marine_renewable_energy,2018,NA
BHI-031,marine_renewable_energy,2018,NA
BHI-025,port_activities,2018,-3.0172413793103448
BHI-034,port_activities,2018,-3.0172413793103448
BHI-028,port_activities,2018,-3.0172413793103448
BHI-031,port_activities,2018,-3.0172413793103448
BHI-025,shipbuilding_and_repair,2018,34.146341463414636
BHI-034,shipbuilding_and_repair,2018,34.146341463414636
BHI-028,shipbuilding_and_repair,2018,34.146341463414636
BHI-031,shipbuilding_and_repair,2018,34.146341463414636
BHI-025,maritime_transport,2018,11.206896551724139
BHI-034,maritime_transport,2018,11.206896551724139
BHI-028,maritime_transport,2018,11.206896551724139
BHI-031,maritime_transport,2018,11.206896551724139
BHI-025,coastal_tourism,2018,9.977827050997783
BHI-034,coastal_tourism,2018,9.977827050997783
BHI-028,coastal_tourism,2018,9.977827050997783
BHI-031,coastal_tourism,2018,9.977827050997783
BHI-036,marine_living_resources,2010,6.435643564356436
BHI-043,marine_living_resources,2010,6.435643564356436
BHI-042,marine_living_resources,2010,6.435643564356436
BHI-038,marine_living_resources,2010,6.435643564356436
BHI-032,marine_living_resources,2010,6.435643564356436
BHI-030,marine_living_resources,2010,6.435643564356436
BHI-040,marine_living_resources,2010,6.435643564356436
BHI-036,marine_nonliving_resources,2010,NA
BHI-043,marine_nonliving_resources,2010,NA
BHI-042,marine_nonliving_resources,2010,NA
BHI-038,marine_nonliving_resources,2010,NA
BHI-032,marine_nonliving_resources,2010,NA
BHI-030,marine_nonliving_resources,2010,NA
BHI-040,marine_nonliving_resources,2010,NA
BHI-036,marine_renewable_energy,2010,NA
BHI-043,marine_renewable_energy,2010,NA
BHI-042,marine_renewable_energy,2010,NA
BHI-038,marine_renewable_energy,2010,NA
BHI-032,marine_renewable_energy,2010,NA
BHI-030,marine_renewable_energy,2010,NA
BHI-040,marine_renewable_energy,2010,NA
BHI-036,port_activities,2010,8.379888268156424
BHI-043,port_activities,2010,8.379888268156424
BHI-042,port_activities,2010,8.379888268156424
BHI-038,port_activities,2010,8.379888268156424
BHI-032,port_activities,2010,8.379888268156424
BHI-030,port_activities,2010,8.379888268156424
BHI-040,port_activities,2010,8.379888268156424
BHI-036,shipbuilding_and_repair,2010,-14.495412844036698
BHI-043,shipbuilding_and_repair,2010,-14.495412844036698
BHI-042,shipbuilding_and_repair,2010,-14.495412844036698
BHI-038,shipbuilding_and_repair,2010,-14.495412844036698
BHI-032,shipbuilding_and_repair,2010,-14.495412844036698
BHI-030,shipbuilding_and_repair,2010,-14.495412844036698
BHI-040,shipbuilding_and_repair,2010,-14.495412844036698
BHI-036,maritime_transport,2010,10.95679012345679
BHI-043,maritime_transport,2010,10.95679012345679
BHI-042,maritime_transport,2010,10.95679012345679
BHI-038,maritime_transport,2010,10.95679012345679
BHI-032,maritime_transport,2010,10.95679012345679
BHI-030,maritime_transport,2010,10.95679012345679
BHI-040,maritime_transport,2010,10.95679012345679
BHI-036,coastal_tourism,2010,42.414860681114554
BHI-043,coastal_tourism,2010,42.414860681114554
BHI-042,coastal_tourism,2010,42.414860681114554
BHI-038,coastal_tourism,2010,42.414860681114554
BHI-032,coastal_tourism,2010,42.414860681114554
BHI-030,coastal_tourism,2010,42.414860681114554
BHI-040,coastal_tourism,2010,42.414860681114554
BHI-036,marine_living_resources,2011,1.3953488372093024
BHI-043,marine_living_resources,2011,1.3953488372093024
BHI-042,marine_living_resources,2011,1.3953488372093024
BHI-038,marine_living_resources,2011,1.3953488372093024
BHI-032,marine_living_resources,2011,1.3953488372093024
BHI-030,marine_living_resources,2011,1.3953488372093024
BHI-040,marine_living_resources,2011,1.3953488372093024
BHI-036,marine_nonliving_resources,2011,NA
BHI-043,marine_nonliving_resources,2011,NA
BHI-042,marine_nonliving_resources,2011,NA
BHI-038,marine_nonliving_resources,2011,NA
BHI-032,marine_nonliving_resources,2011,NA
BHI-030,marine_nonliving_resources,2011,NA
BHI-040,marine_nonliving_resources,2011,NA
BHI-036,marine_renewable_energy,2011,NA
BHI-043,marine_renewable_energy,2011,NA
BHI-042,marine_renewable_energy,2011,NA
BHI-038,marine_renewable_energy,2011,NA
BHI-032,marine_renewable_energy,2011,NA
BHI-030,marine_renewable_energy,2011,NA
BHI-040,marine_renewable_energy,2011,NA
BHI-036,port_activities,2011,-0.5154639175257731
BHI-043,port_activities,2011,-0.5154639175257731
BHI-042,port_activities,2011,-0.5154639175257731
BHI-038,port_activities,2011,-0.5154639175257731
BHI-032,port_activities,2011,-0.5154639175257731
BHI-030,port_activities,2011,-0.5154639175257731
BHI-040,port_activities,2011,-0.5154639175257731
BHI-036,shipbuilding_and_repair,2011,17.381974248927037
BHI-043,shipbuilding_and_repair,2011,17.381974248927037
BHI-042,shipbuilding_and_repair,2011,17.381974248927037
BHI-038,shipbuilding_and_repair,2011,17.381974248927037
BHI-032,shipbuilding_and_repair,2011,17.381974248927037
BHI-030,shipbuilding_and_repair,2011,17.381974248927037
BHI-040,shipbuilding_and_repair,2011,17.381974248927037
BHI-036,maritime_transport,2011,-4.3115438108484
BHI-043,maritime_transport,2011,-4.3115438108484
BHI-042,maritime_transport,2011,-4.3115438108484
BHI-038,maritime_transport,2011,-4.3115438108484
BHI-032,maritime_transport,2011,-4.3115438108484
BHI-030,maritime_transport,2011,-4.3115438108484
BHI-040,maritime_transport,2011,-4.3115438108484
BHI-036,coastal_tourism,2011,5
BHI-043,coastal_tourism,2011,5
BHI-042,coastal_tourism,2011,5
BHI-038,coastal_tourism,2011,5
BHI-032,coastal_tourism,2011,5
BHI-030,coastal_tourism,2011,5
BHI-040,coastal_tourism,2011,5
BHI-036,marine_living_resources,2012,-6.422018348623854
BHI-043,marine_living_resources,2012,-6.422018348623854
BHI-042,marine_living_resources,2012,-6.422018348623854
BHI-038,marine_living_resources,2012,-6.422018348623854
BHI-032,marine_living_resources,2012,-6.422018348623854
BHI-030,marine_living_resources,2012,-6.422018348623854
BHI-040,marine_living_resources,2012,-6.422018348623854
BHI-036,marine_nonliving_resources,2012,NA
BHI-043,marine_nonliving_resources,2012,NA
BHI-042,marine_nonliving_resources,2012,NA
BHI-038,marine_nonliving_resources,2012,NA
BHI-032,marine_nonliving_resources,2012,NA
BHI-030,marine_nonliving_resources,2012,NA
BHI-040,marine_nonliving_resources,2012,NA
BHI-036,marine_renewable_energy,2012,NA
BHI-043,marine_renewable_energy,2012,NA
BHI-042,marine_renewable_energy,2012,NA
BHI-038,marine_renewable_energy,2012,NA
BHI-032,marine_renewable_energy,2012,NA
BHI-030,marine_renewable_energy,2012,NA
BHI-040,marine_renewable_energy,2012,NA
BHI-036,port_activities,2012,0.17271157167530224
BHI-043,port_activities,2012,0.17271157167530224
BHI-042,port_activities,2012,0.17271157167530224
BHI-038,port_activities,2012,0.17271157167530224
BHI-032,port_activities,2012,0.17271157167530224
BHI-030,port_activities,2012,0.17271157167530224
BHI-040,port_activities,2012,0.17271157167530224
BHI-036,shipbuilding_and_repair,2012,-6.032906764168191
BHI-043,shipbuilding_and_repair,2012,-6.032906764168191
BHI-042,shipbuilding_and_repair,2012,-6.032906764168191
BHI-038,shipbuilding_and_repair,2012,-6.032906764168191
BHI-032,shipbuilding_and_repair,2012,-6.032906764168191
BHI-030,shipbuilding_and_repair,2012,-6.032906764168191
BHI-040,shipbuilding_and_repair,2012,-6.032906764168191
BHI-036,maritime_transport,2012,-1.88953488372093
BHI-043,maritime_transport,2012,-1.88953488372093
BHI-042,maritime_transport,2012,-1.88953488372093
BHI-038,maritime_transport,2012,-1.88953488372093
BHI-032,maritime_transport,2012,-1.88953488372093
BHI-030,maritime_transport,2012,-1.88953488372093
BHI-040,maritime_transport,2012,-1.88953488372093
BHI-036,coastal_tourism,2012,3.5196687370600417
BHI-043,coastal_tourism,2012,3.5196687370600417
BHI-042,coastal_tourism,2012,3.5196687370600417
BHI-038,coastal_tourism,2012,3.5196687370600417
BHI-032,coastal_tourism,2012,3.5196687370600417
BHI-030,coastal_tourism,2012,3.5196687370600417
BHI-040,coastal_tourism,2012,3.5196687370600417
BHI-036,marine_living_resources,2013,2.450980392156863
BHI-043,marine_living_resources,2013,2.450980392156863
BHI-042,marine_living_resources,2013,2.450980392156863
BHI-038,marine_living_resources,2013,2.450980392156863
BHI-032,marine_living_resources,2013,2.450980392156863
BHI-030,marine_living_resources,2013,2.450980392156863
BHI-040,marine_living_resources,2013,2.450980392156863
BHI-036,marine_nonliving_resources,2013,NA
BHI-043,marine_nonliving_resources,2013,NA
BHI-042,marine_nonliving_resources,2013,NA
BHI-038,marine_nonliving_resources,2013,NA
BHI-032,marine_nonliving_resources,2013,NA
BHI-030,marine_nonliving_resources,2013,NA
BHI-040,marine_nonliving_resources,2013,NA
BHI-036,marine_renewable_energy,2013,NA
BHI-043,marine_renewable_energy,2013,NA
BHI-042,marine_renewable_energy,2013,NA
BHI-038,marine_renewable_energy,2013,NA
BHI-032,marine_renewable_energy,2013,NA
BHI-030,marine_renewable_energy,2013,NA
BHI-040,marine_renewable_energy,2013,NA
BHI-036,port_activities,2013,1.3793103448275863
BHI-043,port_activities,2013,1.3793103448275863
BHI-042,port_activities,2013,1.3793103448275863
BHI-038,port_activities,2013,1.3793103448275863
BHI-032,port_activities,2013,1.3793103448275863
BHI-030,port_activities,2013,1.3793103448275863
BHI-040,port_activities,2013,1.3793103448275863
BHI-036,shipbuilding_and_repair,2013,-29.571984435797667
BHI-043,shipbuilding_and_repair,2013,-29.571984435797667
BHI-042,shipbuilding_and_repair,2013,-29.571984435797667
BHI-038,shipbuilding_and_repair,2013,-29.571984435797667
BHI-032,shipbuilding_and_repair,2013,-29.571984435797667
BHI-030,shipbuilding_and_repair,2013,-29.571984435797667
BHI-040,shipbuilding_and_repair,2013,-29.571984435797667
BHI-036,maritime_transport,2013,5.777777777777778
BHI-043,maritime_transport,2013,5.777777777777778
BHI-042,maritime_transport,2013,5.777777777777778
BHI-038,maritime_transport,2013,5.777777777777778
BHI-032,maritime_transport,2013,5.777777777777778
BHI-030,maritime_transport,2013,5.777777777777778
BHI-040,maritime_transport,2013,5.777777777777778
BHI-036,coastal_tourism,2013,-11.600000000000001
BHI-043,coastal_tourism,2013,-11.600000000000001
BHI-042,coastal_tourism,2013,-11.600000000000001
BHI-038,coastal_tourism,2013,-11.600000000000001
BHI-032,coastal_tourism,2013,-11.600000000000001
BHI-030,coastal_tourism,2013,-11.600000000000001
BHI-040,coastal_tourism,2013,-11.600000000000001
BHI-036,marine_living_resources,2014,0.4784688995215311
BHI-043,marine_living_resources,2014,0.4784688995215311
BHI-042,marine_living_resources,2014,0.4784688995215311
BHI-038,marine_living_resources,2014,0.4784688995215311
BHI-032,marine_living_resources,2014,0.4784688995215311
BHI-030,marine_living_resources,2014,0.4784688995215311
BHI-040,marine_living_resources,2014,0.4784688995215311
BHI-036,marine_nonliving_resources,2014,NA
BHI-043,marine_nonliving_resources,2014,NA
BHI-042,marine_nonliving_resources,2014,NA
BHI-038,marine_nonliving_resources,2014,NA
BHI-032,marine_nonliving_resources,2014,NA
BHI-030,marine_nonliving_resources,2014,NA
BHI-040,marine_nonliving_resources,2014,NA
BHI-036,marine_renewable_energy,2014,NA
BHI-043,marine_renewable_energy,2014,NA
BHI-042,marine_renewable_energy,2014,NA
BHI-038,marine_renewable_energy,2014,NA
BHI-032,marine_renewable_energy,2014,NA
BHI-030,marine_renewable_energy,2014,NA
BHI-040,marine_renewable_energy,2014,NA
BHI-036,port_activities,2014,14.285714285714285
BHI-043,port_activities,2014,14.285714285714285
BHI-042,port_activities,2014,14.285714285714285
BHI-038,port_activities,2014,14.285714285714285
BHI-032,port_activities,2014,14.285714285714285
BHI-030,port_activities,2014,14.285714285714285
BHI-040,port_activities,2014,14.285714285714285
BHI-036,shipbuilding_and_repair,2014,14.917127071823206
BHI-043,shipbuilding_and_repair,2014,14.917127071823206
BHI-042,shipbuilding_and_repair,2014,14.917127071823206
BHI-038,shipbuilding_and_repair,2014,14.917127071823206
BHI-032,shipbuilding_and_repair,2014,14.917127071823206
BHI-030,shipbuilding_and_repair,2014,14.917127071823206
BHI-040,shipbuilding_and_repair,2014,14.917127071823206
BHI-036,maritime_transport,2014,8.543417366946779
BHI-043,maritime_transport,2014,8.543417366946779
BHI-042,maritime_transport,2014,8.543417366946779
BHI-038,maritime_transport,2014,8.543417366946779
BHI-032,maritime_transport,2014,8.543417366946779
BHI-030,maritime_transport,2014,8.543417366946779
BHI-040,maritime_transport,2014,8.543417366946779
BHI-036,coastal_tourism,2014,-6.561085972850679
BHI-043,coastal_tourism,2014,-6.561085972850679
BHI-042,coastal_tourism,2014,-6.561085972850679
BHI-038,coastal_tourism,2014,-6.561085972850679
BHI-032,coastal_tourism,2014,-6.561085972850679
BHI-030,coastal_tourism,2014,-6.561085972850679
BHI-040,coastal_tourism,2014,-6.561085972850679
BHI-036,marine_living_resources,2015,-13.80952380952381
BHI-043,marine_living_resources,2015,-13.80952380952381
BHI-042,marine_living_resources,2015,-13.80952380952381
BHI-038,marine_living_resources,2015,-13.80952380952381
BHI-032,marine_living_resources,2015,-13.80952380952381
BHI-030,marine_living_resources,2015,-13.80952380952381
BHI-040,marine_living_resources,2015,-13.80952380952381
BHI-036,marine_nonliving_resources,2015,NA
BHI-043,marine_nonliving_resources,2015,NA
BHI-042,marine_nonliving_resources,2015,NA
BHI-038,marine_nonliving_resources,2015,NA
BHI-032,marine_nonliving_resources,2015,NA
BHI-030,marine_nonliving_resources,2015,NA
BHI-040,marine_nonliving_resources,2015,NA
BHI-036,marine_renewable_energy,2015,NA
BHI-043,marine_renewable_energy,2015,NA
BHI-042,marine_renewable_energy,2015,NA
BHI-038,marine_renewable_energy,2015,NA
BHI-032,marine_renewable_energy,2015,NA
BHI-030,marine_renewable_energy,2015,NA
BHI-040,marine_renewable_energy,2015,NA
BHI-036,port_activities,2015,-18.75
BHI-043,port_activities,2015,-18.75
BHI-042,port_activities,2015,-18.75
BHI-038,port_activities,2015,-18.75
BHI-032,port_activities,2015,-18.75
BHI-030,port_activities,2015,-18.75
BHI-040,port_activities,2015,-18.75
BHI-036,shipbuilding_and_repair,2015,1.9230769230769231
BHI-043,shipbuilding_and_repair,2015,1.9230769230769231
BHI-042,shipbuilding_and_repair,2015,1.9230769230769231
BHI-038,shipbuilding_and_repair,2015,1.9230769230769231
BHI-032,shipbuilding_and_repair,2015,1.9230769230769231
BHI-030,shipbuilding_and_repair,2015,1.9230769230769231
BHI-040,shipbuilding_and_repair,2015,1.9230769230769231
BHI-036,maritime_transport,2015,7.612903225806451
BHI-043,maritime_transport,2015,7.612903225806451
BHI-042,maritime_transport,2015,7.612903225806451
BHI-038,maritime_transport,2015,7.612903225806451
BHI-032,maritime_transport,2015,7.612903225806451
BHI-030,maritime_transport,2015,7.612903225806451
BHI-040,maritime_transport,2015,7.612903225806451
BHI-036,coastal_tourism,2015,3.026634382566586
BHI-043,coastal_tourism,2015,3.026634382566586
BHI-042,coastal_tourism,2015,3.026634382566586
BHI-038,coastal_tourism,2015,3.026634382566586
BHI-032,coastal_tourism,2015,3.026634382566586
BHI-030,coastal_tourism,2015,3.026634382566586
BHI-040,coastal_tourism,2015,3.026634382566586
BHI-036,marine_living_resources,2016,18.23204419889503
BHI-043,marine_living_resources,2016,18.23204419889503
BHI-042,marine_living_resources,2016,18.23204419889503
BHI-038,marine_living_resources,2016,18.23204419889503
BHI-032,marine_living_resources,2016,18.23204419889503
BHI-030,marine_living_resources,2016,18.23204419889503
BHI-040,marine_living_resources,2016,18.23204419889503
BHI-036,marine_nonliving_resources,2016,NA
BHI-043,marine_nonliving_resources,2016,NA
BHI-042,marine_nonliving_resources,2016,NA
BHI-038,marine_nonliving_resources,2016,NA
BHI-032,marine_nonliving_resources,2016,NA
BHI-030,marine_nonliving_resources,2016,NA
BHI-040,marine_nonliving_resources,2016,NA
BHI-036,marine_renewable_energy,2016,NA
BHI-043,marine_renewable_energy,2016,NA
BHI-042,marine_renewable_energy,2016,NA
BHI-038,marine_renewable_energy,2016,NA
BHI-032,marine_renewable_energy,2016,NA
BHI-030,marine_renewable_energy,2016,NA
BHI-040,marine_renewable_energy,2016,NA
BHI-036,port_activities,2016,4.212454212454213
BHI-043,port_activities,2016,4.212454212454213
BHI-042,port_activities,2016,4.212454212454213
BHI-038,port_activities,2016,4.212454212454213
BHI-032,port_activities,2016,4.212454212454213
BHI-030,port_activities,2016,4.212454212454213
BHI-040,port_activities,2016,4.212454212454213
BHI-036,shipbuilding_and_repair,2016,7.547169811320755
BHI-043,shipbuilding_and_repair,2016,7.547169811320755
BHI-042,shipbuilding_and_repair,2016,7.547169811320755
BHI-038,shipbuilding_and_repair,2016,7.547169811320755
BHI-032,shipbuilding_and_repair,2016,7.547169811320755
BHI-030,shipbuilding_and_repair,2016,7.547169811320755
BHI-040,shipbuilding_and_repair,2016,7.547169811320755
BHI-036,maritime_transport,2016,-5.755395683453238
BHI-043,maritime_transport,2016,-5.755395683453238
BHI-042,maritime_transport,2016,-5.755395683453238
BHI-038,maritime_transport,2016,-5.755395683453238
BHI-032,maritime_transport,2016,-5.755395683453238
BHI-030,maritime_transport,2016,-5.755395683453238
BHI-040,maritime_transport,2016,-5.755395683453238
BHI-036,coastal_tourism,2016,13.278495887191538
BHI-043,coastal_tourism,2016,13.278495887191538
BHI-042,coastal_tourism,2016,13.278495887191538
BHI-038,coastal_tourism,2016,13.278495887191538
BHI-032,coastal_tourism,2016,13.278495887191538
BHI-030,coastal_tourism,2016,13.278495887191538
BHI-040,coastal_tourism,2016,13.278495887191538
BHI-036,marine_living_resources,2017,12.616822429906541
BHI-043,marine_living_resources,2017,12.616822429906541
BHI-042,marine_living_resources,2017,12.616822429906541
BHI-038,marine_living_resources,2017,12.616822429906541
BHI-032,marine_living_resources,2017,12.616822429906541
BHI-030,marine_living_resources,2017,12.616822429906541
BHI-040,marine_living_resources,2017,12.616822429906541
BHI-036,marine_nonliving_resources,2017,NA
BHI-043,marine_nonliving_resources,2017,NA
BHI-042,marine_nonliving_resources,2017,NA
BHI-038,marine_nonliving_resources,2017,NA
BHI-032,marine_nonliving_resources,2017,NA
BHI-030,marine_nonliving_resources,2017,NA
BHI-040,marine_nonliving_resources,2017,NA
BHI-036,marine_renewable_energy,2017,NA
BHI-043,marine_renewable_energy,2017,NA
BHI-042,marine_renewable_energy,2017,NA
BHI-038,marine_renewable_energy,2017,NA
BHI-032,marine_renewable_energy,2017,NA
BHI-030,marine_renewable_energy,2017,NA
BHI-040,marine_renewable_energy,2017,NA
BHI-036,port_activities,2017,-2.6362038664323375
BHI-043,port_activities,2017,-2.6362038664323375
BHI-042,port_activities,2017,-2.6362038664323375
BHI-038,port_activities,2017,-2.6362038664323375
BHI-032,port_activities,2017,-2.6362038664323375
BHI-030,port_activities,2017,-2.6362038664323375
BHI-040,port_activities,2017,-2.6362038664323375
BHI-036,shipbuilding_and_repair,2017,-5.263157894736842
BHI-043,shipbuilding_and_repair,2017,-5.263157894736842
BHI-042,shipbuilding_and_repair,2017,-5.263157894736842
BHI-038,shipbuilding_and_repair,2017,-5.263157894736842
BHI-032,shipbuilding_and_repair,2017,-5.263157894736842
BHI-030,shipbuilding_and_repair,2017,-5.263157894736842
BHI-040,shipbuilding_and_repair,2017,-5.263157894736842
BHI-036,maritime_transport,2017,-4.961832061068702
BHI-043,maritime_transport,2017,-4.961832061068702
BHI-042,maritime_transport,2017,-4.961832061068702
BHI-038,maritime_transport,2017,-4.961832061068702
BHI-032,maritime_transport,2017,-4.961832061068702
BHI-030,maritime_transport,2017,-4.961832061068702
BHI-040,maritime_transport,2017,-4.961832061068702
BHI-036,coastal_tourism,2017,1.1410788381742738
BHI-043,coastal_tourism,2017,1.1410788381742738
BHI-042,coastal_tourism,2017,1.1410788381742738
BHI-038,coastal_tourism,2017,1.1410788381742738
BHI-032,coastal_tourism,2017,1.1410788381742738
BHI-030,coastal_tourism,2017,1.1410788381742738
BHI-040,coastal_tourism,2017,1.1410788381742738
BHI-036,marine_living_resources,2018,2.4896265560165975
BHI-043,marine_living_resources,2018,2.4896265560165975
BHI-042,marine_living_resources,2018,2.4896265560165975
BHI-038,marine_living_resources,2018,2.4896265560165975
BHI-032,marine_living_resources,2018,2.4896265560165975
BHI-030,marine_living_resources,2018,2.4896265560165975
BHI-040,marine_living_resources,2018,2.4896265560165975
BHI-036,marine_nonliving_resources,2018,NA
BHI-043,marine_nonliving_resources,2018,NA
BHI-042,marine_nonliving_resources,2018,NA
BHI-038,marine_nonliving_resources,2018,NA
BHI-032,marine_nonliving_resources,2018,NA
BHI-030,marine_nonliving_resources,2018,NA
BHI-040,marine_nonliving_resources,2018,NA
BHI-036,marine_renewable_energy,2018,NA
BHI-043,marine_renewable_energy,2018,NA
BHI-042,marine_renewable_energy,2018,NA
BHI-038,marine_renewable_energy,2018,NA
BHI-032,marine_renewable_energy,2018,NA
BHI-030,marine_renewable_energy,2018,NA
BHI-040,marine_renewable_energy,2018,NA
BHI-036,port_activities,2018,2.707581227436823
BHI-043,port_activities,2018,2.707581227436823
BHI-042,port_activities,2018,2.707581227436823
BHI-038,port_activities,2018,2.707581227436823
BHI-032,port_activities,2018,2.707581227436823
BHI-030,port_activities,2018,2.707581227436823
BHI-040,port_activities,2018,2.707581227436823
BHI-036,shipbuilding_and_repair,2018,4.166666666666666
BHI-043,shipbuilding_and_repair,2018,4.166666666666666
BHI-042,shipbuilding_and_repair,2018,4.166666666666666
BHI-038,shipbuilding_and_repair,2018,4.166666666666666
BHI-032,shipbuilding_and_repair,2018,4.166666666666666
BHI-030,shipbuilding_and_repair,2018,4.166666666666666
